15.67519039,6.156653484
15.20024105,3.390561901
18.02322157,-4.767921883
24.54962294,-10.91793663
29.83018445,-21.74479205
36.20422157,-23.78929452
44.59834612,-25.11220789
52.80077107,-26.25699877
57.25057057,-31.42007546
52.56024137,-34.4928663
43.68808041,-35.09419056
34.86550511,-34.37260145
26.54924201,-31.42007546
19.99470151,-29.20121284
12.80729558,-27.55939266
32.1458915,-33.60590618
40.32270359,-41.75222448
39.68244625,-45.23806996
35.46989071,-46.37630522
31.19759921,-41.32538625
26.54924201,-39.47575395
21.61182443,-36.08188546
18.02322157,-32.3792313
12.80729558,-27.55939266
32.1458915,-33.60590618